address,label_spender,nametag,type,total_tx_count,lifespan_hours,tx_density,mediated_theft_count,direct_in_count,mediated_op_ratio,token_flow_ratio,sender_receiver_ratio,is_ghost,top1_gas_payer_ratio,high_value_ratio
0x546e7b4a0dfd93fe55c3f53053b9de91a2a72102,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0x38d2f1f8cafb9b90686b98d8f7643b90632d14e3,1,fake_phishing599525,CA,1,0,1,0,0,0,0,0,1,0,0
0x07b022bd57e22c8c5abc577535cf25e483dae3df,0,,CA,5304,5518.04,0.961210865,0,4607,0,0.147601476,9.30994152,0,0.411764706,0
0xb0d80cf3aa4e8f47dc7a41719ffd7f704ea2ee87,0,,EOA,8,2542.873333,0.003146047,0,4,0,1,1.666666667,0,0,0
0xde44122700d39bcee87450242e821c6426f57e06,1,fake_phishing679941,CA,1,0,1,0,0,0,0,0,1,0,0
0x39bbad844d21d838a047ff57cb3b9030adc3fdc8,0,,EOA,2,94.91666667,0.021071115,0,0,0,0,0,0,0.5,0
0x5a839df90d3810bc6024e168db8d899cb943c544,0,,EOA,2,2.693333333,0.742574257,0,0,0,0,0,0,0.5,0
0x598e338581e69be32bcead94f1476ff301b8b0df,0,,CA,2698,10751.38667,0.250944374,0,892,0,1.003363229,143.6666667,0,0.122941822,0.998321209
0x49d850a7e37aad0f741f29da359a9899f372fc18,0,,CA,1,0,1,0,0,0,0,0,1,0,0
0xfe4cb2fe8794b9eadce3eb5cbd23eacb53552aac,0,,EOA,9,2858.423333,0.003148589,0,5,0,0.8,1.666666667,0,0,0
0xe1271b2153dbdcc0b08852df89b19c0e1a1f4ad7,1,fake_phishing680255,CA,1,0,1,0,0,0,0,0,1,0,0
0x784be14604c9f62b955f30978dc024d8a3c8619e,0,,EOA,2,4.803333333,0.416377516,0,0,0,0,0,0,0.5,0
0xb0aca95af9ed86522652ee49f3cb755579a71dd4,0,,EOA,7,2924.77,0.002393351,0,3,0,1.333333333,1.333333333,0,0,0
0x23a276d0062e85ccca6b6c28a5fd18d6be3d6122,0,,EOA,3,68.82333333,0.043589868,1,0,1,0,0,0,0.666666667,0
0x075e082411c6a9ec9dafe72a843a0d4cb066697c,0,,EOA,134,26893.5075,0.004982615,1,7,0.5,0.5,2,0,0.963302752,0.777777778
0x40c71412cb00cb736bff9c7c6f097abe42007c0a,0,,EOA,13,347.85,0.037372431,0,3,0,2.333333333,1,0,0.666666667,0.2
0xbe3b12b8d7661e75ffa78aeb9221444b39bfd5b7,0,,EOA,2,1.963333333,1.018675722,0,0,0,0,0,0,0.5,0
0x2f120f3d0647e40ec59e7a9ec27f81cbca918e00,0,,EOA,2,0.283333333,7.058823529,0,0,0,0,0,0,0.5,0
0x10e6b3b0f844676d338eb95a0793bf3a2539c56c,0,,EOA,4,786.0433333,0.005088778,0,0,0,0,0,0,0.5,0
0x40b2cfd405511c956c906e6773820646bdcddc13,0,,EOA,340,2239.956667,0.151788651,107,1,1,0,1,0,0.991150442,0
0x8222d78b612f8961fa3d737e0911d565fec3d7ee,1,fake_phishing608129,CA,1,0,1,0,0,0,0,0,1,0,0
0x96e4112ceb86aa332ffa33319ec489816aff821b,1,fake_phishing607940,CA,1,0,1,0,0,0,0,0,1,0,0
0x3b900857746352bc6047ed2784b1fcf56e2e47ec,0,,EOA,15,2827.986667,0.005304127,0,11,0,0.363636364,3.666666667,0,0,0
0x25fb799af99d13a1f57e85e114cdc1e2c6879fcf,1,fake_phishing740753,CA,1,0,1,0,0,0,0,0,1,0,0
0xd756dfafd395f847594693db1d319993dd3ef8a7,1,fake_phishing657389,CA,1,0,1,0,0,0,0,0,1,0,0
0x29033e573d77b993976ae1b6ef4547d401791d33,1,fake_phishing638494,CA,1,0,1,0,0,0,0,0,1,0,0
0xff62e534429c5cdc13de4cfda0ef24757305a375,1,fake_phishing987563,CA,1,0,1,0,0,0,0,0,1,0,0
0x0d41da1d61e9059f0c0b1ef2deed6deff5996dba,0,,EOA,6,0.026666667,225,0,2,0,2,1,0,0,0
0xbcb2e1edfd2d17c27c8846e9df2403ff7dbf225d,0,,EOA,2,34.89333333,0.057317539,0,0,0,0,0,0,0.5,0
0x0c20855a918217a3ce5f4e5c16af9c3e0773e059,1,fake_phishing994632,CA,1,0,1,0,0,0,0,0,1,0,0
0xd9e1ce17f2641f24ae83637ab66a2cca9c378b9f,2,sushiswap: router,CA,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0x572ad8018628d74ec7fa97b0b486e014637d470b,1,fake_phishing987823,CA,1,0,1,0,0,0,0,0,1,0,0
0xe5fa9b00751535cf89ad2b993fe85c8510767f6d,0,,EOA,2,3.403333333,0.587659158,0,0,0,0,0,0,0.5,0
0xa10f9ea61928b4f4586e5bf8b8f54944678bf28b,0,,EOA,2,1.3,1.538461538,0,0,0,0,0,0,0.5,0
0xcc0c5f28f06fce5a7b4311a7c7df5172a2e398b7,1,fake_phishing589041,CA,1,0,1,0,0,0,0,0,1,0,0
0x4cd84b5dab28e8c3c124b20db6e27c76f2813dd2,1,fake_phishing995307,CA,1,0,1,0,0,0,0,0,1,0,0
0x83450164f6a67485ad4545e6578b47a18b5600f6,0,,EOA,2,30.26666667,0.066079295,0,0,0,0,0,0,0.5,0
0xb92c2de7356e0c5a498e0a87442e3d446d457062,1,fake_phishing599700,CA,1,0,1,0,0,0,0,0,1,0,0
0x58a85fb523eed6df46579a5445664e85a448334e,1,fake_phishing608019,CA,1,0,1,0,0,0,0,0,1,0,0
0x2fc762b762eba27d417751d942d219ae75653b6a,0,,EOA,2,0.086666667,23.07692308,1,0,1,0,0,0,0.5,0
0x666f0070827c1f285d0cf916590a060ffb301ff6,0,,EOA,18,121.2133333,0.148498515,0,6,0,1.166666667,0.75,0,0.75,0
0x56ac1e33e06ba7ee36c628af204077f288171b30,1,fake_phishing995287,CA,1,0,1,0,0,0,0,0,1,0,0
0x58056ce5c3bbfb07c52e9396a4bfeede673fd54a,0,,EOA,8,2870.756667,0.002786722,0,4,0,1,1.666666667,0,0,0
0xde8c52a042cf4970742133ad8fc715777a22e6d5,0,,EOA,16,1267.84,0.012619889,0,1,0,1,1,0,0.714285714,1
0x911be7e23e6885cdcdb32f5bebbe6e9e124506f5,0,,CA,138,1328.026667,0.103913576,0,68,0,0.544117647,1,1,0,0.714285714
0x074f48332972ef16350617dfa866736ca20c25b5,1,fake_phishing740779,CA,1,0,1,0,0,0,0,0,1,0,0
0x23817982f5ac129dc9ea412fcfb2c836f0b843e8,1,fake_phishing994904,CA,1,0,1,0,0,0,0,0,1,0,0
0xb34f04011af9ac10d94d0dfdd1d5146089a9d986,0,,EOA,2,57.13,0.035007877,0,0,0,0,0,0,0.5,0
0xc0ee40670a89632173decd211f08e47d855b8282,0,,EOA,20,962.32,0.020783107,8,0,1,0,0,0,0.85,0
0xa37c8bbbf3f05cfb1e180515749629152d2a9ed5,0,,EOA,2,25.42666667,0.078657577,0,0,0,0,0,0,0.5,0
0xe67d812646adc4a5f884e898cfb10a45ee7ee759,0,,EOA,8,2872.546667,0.002784985,0,4,0,1,1.666666667,0,0,0
0x7e2c5e9bc475c8e90db7fb3e90c5a96b1606615f,0,,EOA,7,2575.656667,0.002717754,0,3,0,1.333333333,1.333333333,0,0,0
0xa4d5c50acbd03dc874eb1ce5978eb4d3f844e004,0,,CA,4,5951,0.000672156,0,0,0,0,0,0,0.75,0
0xcb2f81fb501b272d1361cb87bc861b9c029ca633,0,,EOA,8,2817.393333,0.002839504,0,4,0,1,1.666666667,0,0,0
0x6e7a1f7339bbb62b23d44797b63e4258d283e095,0,,CA,2558,29313.59667,0.08726326,0,851,0,1,389,0,0.033878505,1
0xeb305bf5b85c8a49ab773551cf6fee50b5169837,0,,EOA,3,0.01,300,0,1,0,2,1,0,0,0
0xee3212e9b08fdc07a45d5015ab841c33bd51840c,1,fake_phishing638911,CA,1,0,1,0,0,0,0,0,1,0,0
0xbbea1919258908f028f139528aa58a0e322bae68,0,,EOA,2,12.79666667,0.156290701,0,0,0,0,0,0,0.5,0
0xdd42f22b014c4f67e127891688eaa0ae95537c99,0,,EOA,2,17.23333333,0.116054159,0,0,0,0,0,0,0.5,0
0xb6cfc2beb728a55f064cd700c1167cde157d845a,1,fake_phishing987662,CA,1,0,1,0,0,0,0,0,1,0,0
0x0f9d92a301a4c71fd37087765eb13b25e1cd9d38,1,fake_phishing674137,CA,1,0,1,0,0,0,0,0,1,0,0
0xfdc863faca71599d0a7fdcaeff6b1c2b389ecca4,1,fake_phishing599781,CA,1,0,1,0,0,0,0,0,1,0,0
0x63f7883d6052ec2574ef7dc5e9d90eb57c3ebc2c,0,,EOA,7,2583.53,0.002709471,0,3,0,1.333333333,1.333333333,0,0,0
0x9f58c1a66f91ae046c50767ec40453daeb14c380,1,fake_phishing681374,CA,1,0,1,0,0,0,0,0,1,0,0
0x000089a5f34524fe0253b4a8d5c54ed0e1b60000,1,fake_phishing638272,CA,302,256.2266667,1.178643909,0,13,0,1.538461538,1.181818182,0,0.333333333,0.484848485
0x5c1bbf6d4887be8a65ffcc3319076ff3a0dc4a6f,0,,EOA,8,2558.583333,0.00312673,0,4,0,1,1.666666667,0,0,0
0xc64bfe2d4725d8f3bab823a2554923564a0f44fd,0,,CA,16,6.233333333,2.56684492,0,5,0,0.2,3,0,0.5,1
0xaefe871786ea04e556b0fb8a807bfe2575a3c673,1,fake_phishing994474,CA,1,0,1,0,0,0,0,0,1,0,0
0x4fc94e3cbb1a1070d4df126c4cfa37fbbd9dcd08,0,,EOA,58,1822.736667,0.031820285,4,12,0.5,0.625,1.5,0,0.866666667,0.923076923
0xa3e40bee96522ca4556696208ad938ad067ffba0,1,fake_phishing657542,CA,1,0,1,0,0,0,0,0,1,0,0
0x965eee0aa2cede8c6ff0a0efdd75071155aa2c7f,0,,EOA,9,3463.73,0.002598355,1,0,1,0,0,0,0.888888889,0
0xc2162ec6fc04b74d261c939681a0686ed98016cf,0,,EOA,6,0.02,300,0,2,0,2,1,0,0,0
0x121816a0a4abbd9e3b0b540274435308a7979211,1,fake_phishing988510,CA,1,0,1,0,0,0,0,0,1,0,0
0x7c69f1dac10754d2ff495c37fa70826d50007715,0,,EOA,5,2029.246667,0.002463969,3,0,1,0,0,0,0.8,0
0x016176057a61c823f4db8b10eb09d19f1ca38a8b,1,fake_phishing637316,CA,1,0,1,0,0,0,0,0,1,0,0
0x51db1798949895b883655050942d7c5415a795a4,1,fake_phishing996251,CA,1,0,1,0,0,0,0,0,1,0,0
0x33c95f4e8bcfc2ff1918c04e4b67e1212df64e9f,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0x7db47f0f346b0b04b2b5a3ac73375d196aadea94,1,fake_phishing681160,CA,108,208.2166667,0.518690467,0,6,0,2.333333333,0.777777778,0,0.351851852,0.55
0x1fab9c8550973665c03c8f31b592fba6c678d18d,1,fake_phishing638049,CA,1,0,1,0,0,0,0,0,1,0,0
0x15ab3fc81e95a3643872c2889184ec184c648121,1,fake_phishing637575,CA,1,0,1,0,0,0,0,0,1,0,0
0x6d250f72343a5f3f1a47228c79dcad84dd59dd55,1,fake_phishing680253,CA,1,0,1,0,0,0,0,0,1,0,0
0x8e17a35e6496d7700ed2a18f6f44c8982320faae,1,fake_phishing678758,CA,1,0,1,0,0,0,0,0,1,0,0
0xa6dcd8ede51e53bfdef96f48e58be10fb88f01a6,1,fake_phishing987594,CA,1,0,1,0,0,0,0,0,1,0,0
0x5c6fb490bdfd3246eb0bb062c168decaf4bd9fdd,0,,CA,448,2776.413333,0.16135926,0,23,0,1.869565217,1,0,0.135135135,1
0x1b68068d997e8c6f43c3ce436a73acb5d38283de,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0x09ce89a05ff149c28422f39de2b58def0c9d04a0,1,fake_phishing589049,CA,35,24.45333333,1.43129771,0,0,0,0,0,0,1,0
0xdd4c83c6be57f2befd718d0917d6cd620c275faa,1,fake_phishing740642,CA,1,0,1,0,0,0,0,0,1,0,0
0x61581158a8b13b6619189e6593d65ed7a5bd6e67,1,fake_phishing607891,CA,1,0,1,0,0,0,0,0,1,0,0
0x658154984bff8f37fa717190070520a3ebe73f86,0,,EOA,8,2558.61,0.003126698,0,4,0,1,1.666666667,0,0,0
0x8d8cf41da79374cac377ffbd68525ab13a1a2d9b,0,,EOA,3,0.01,300,0,1,0,2,1,0,0,0
0x0c90f87de09823d02a7c20bc22e3efb5a9e35f07,0,,EOA,2,3.94,0.507614213,0,0,0,0,0,0,0.5,0
0xe592427a0aece92de3edee1f18e0157c05861564,2,uniswap v3 router,CA,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0x00008451146fec8db95103ffee8f5b66fbe10000,1,fake_phishing638508,CA,99,14.98,6.608811749,0,4,0,2,0.8,0,0.339622642,0.5
0xb55b03c5cb21393b321ed57e68b26a80e899bde8,1,fake_phishing987711,CA,1,0,1,0,0,0,0,0,1,0,0
0x5b0d0c7aa033268431a8518a427416f5d214e334,0,,EOA,3,816.17,0.003675705,1,0,1,0,0,0,0.666666667,0
0xf88506b0f1d30056b9e5580668d5875b9cd30f23,2,tokenlon: xlon token,CA,23941,35017.19917,0.683692602,0,7739,0,0.413877762,1.591845682,0,0.022309408,1
0x0000237b84f0fe3cdf300ee4be0029d034af0000,1,fake_phishing597496,CA,196,273.5466667,0.71651394,0,11,0,2.181818182,0.75,0,0.471698113,0.4
0xa0f3e1cd01685f6460dc55a8bd2a50e15407bb20,1,fake_phishing674084,CA,1,0,1,0,0,0,0,0,1,0,0
0x7d0c681a760e17b7ff6a5aa96ffb3112f235c6af,1,fake_phishing785442,CA,1,0,1,0,0,0,0,0,1,0,0
0x0254d30cdd9053f421aed4774f53f179bcddca01,1,fake_phishing679998,CA,1,0,1,0,0,0,0,0,1,0,0
0x8a9ff01a161575c1c2a0278371cf12a3db9daf24,0,,EOA,2,3.796666667,0.526777875,0,0,0,0,0,0,0.5,0
0x2b4864c2f2a2c275c6c66b90a2ae6be9fa9cbe47,0,,CA,185,9195.04,0.020119543,0,12,0,4.5,0.25,0,0.87394958,1
0x38ef1ab9490ceaf70dceca116463ca451a0fd131,0,,EOA,7,2896.32,0.00241686,0,3,0,1.333333333,1.333333333,0,0,0
0x0000fe9a80cd8cd6f52a08013872ca364c320000,1,fake_phishing741220,CA,215,15.36666667,13.99132321,0,20,0,2.15,1.266666667,0,0.422680412,0.380952381
0x880797672592cdf894a903ef0bd801a38706a106,0,,EOA,2,3.786666667,0.528169014,0,0,0,0,0,0,0.5,0
0x2d09f0dd8d7d2066de92fd9081a06803d6ee687b,0,,EOA,4,527.1533333,0.007587925,2,0,1,0,0,0,0.75,0
0x721242c5463d0245fd72dc11dec847305bb6a5b1,0,,EOA,4,0.013333333,300,1,0,1,0,0,0,0.5,0
0xc1c5ef1d96739add772c75948b6e8b90ec8510f9,0,,EOA,2,51.78666667,0.038619979,0,0,0,0,0,0,0.5,0
0x9c8365e9aa16b70ecfee7a794d5b0ab50c1ead95,0,,EOA,7,2379.756667,0.002941477,0,3,0,1.333333333,1.333333333,0,0,0
0x9da2f5c1da7c4de57933f26c96edd41fa43d32a0,1,fake_phishing637056,CA,1,0,1,0,0,0,0,0,1,0,0
0x0cdf28066d5b06941063dba5eb71c737b74ca31e,0,,EOA,7,2380.373333,0.002940715,0,3,0,1.333333333,1.333333333,0,0,0
0x556e9a2349d2ead64c7ec575de770ba85cde27b3,0,,EOA,18,146.26,0.123068508,9,0,1,0,0,0,0.888888889,0
0x83c57bf07f5ad888fb13adb80610e462e7f1968b,1,fake_phishing987334,CA,1,0,1,0,0,0,0,0,1,0,0
0x7ac7960f7f7f0cc39562c2536147fb943f9c19b1,0,,EOA,2,18.89666667,0.105838772,0,0,0,0,0,0,0.5,0
0xc336ba7d025723976dc81e4a427ecaf1d96098d7,0,,EOA,25,45.20333333,0.553056559,10,0,1,0,0,0,0.72,0
0x3730c5a457707085bd89012a3db1ea2c38feacd8,0,,EOA,2,0.076666667,26.08695652,0,0,0,0,0,0,0.5,0
0x6d37b371f7de79b8624e6932c624c0b7d0b5c243,1,fake_phishing599674,CA,1,0,1,0,0,0,0,0,1,0,0
0xc7e8b36e0766d9b04c93de68a9d47dd11f260b45,2,syrup.fi: stsyrup token,CA,9646,4799.526667,2.00978152,2,4992,1,0.333333333,0.636715724,0,0.019732441,0.99984976
0xe5049d1ae491e7fbe1089a5659b215ec820eeb2e,1,fake_phishing639334,CA,1,0,1,0,0,0,0,0,1,0,0
0x629f097996a5fb606470974bda1c3b6abc4d6857,0,,CA,1,0,1,0,0,0,0,0,1,0,0
0xfd93aa1fe769d495465f3c944de2d32f8e70364b,1,fake_phishing637607,CA,1,0,1,0,0,0,0,0,1,0,0
0xebedbbd53e056b5204f6151ceb50c677e3e576d1,1,fake_phishing636486,CA,1,0,1,0,0,0,0,0,1,0,0
0x47a616611a74d9081ea763af0af891b1ab85f777,0,,EOA,8,2872.366667,0.00278516,0,4,0,1,1.666666667,0,0,0
0x2937315d1fd48e87d637a76aea83295e8ed01b19,1,fake_phishing636746,CA,1,0,1,0,0,0,0,0,1,0,0
0x186977d60623fc6c1571c6f20631e4ad1901e804,1,fake_phishing740734,CA,1,0,1,0,0,0,0,0,1,0,0
0x2b5b88a49f845e74d0cae7da8f1545b21ea0b9fe,0,,EOA,2,0.276666667,7.228915663,0,0,0,0,0,0,0.5,0
0x1dc00627fb96b115a14ec65dccf9a13c7d896c74,1,fake_phishing785481,CA,1,0,1,0,0,0,0,0,1,0,0
0x1b4c8ab07fc41fbe266db41200811ce6d156741b,1,fake_phishing987490,CA,1,0,1,0,0,0,0,0,1,0,0
0x5491d25770de630d88452b91a23af1807594bf93,1,fake_phishing638898,CA,1,0,1,0,0,0,0,0,1,0,0
0x9589504946a3711f658817f352772e6d1f0bcda7,1,fake_phishing681422,CA,1,0,1,0,0,0,0,0,1,0,0
0x14ed75e8713089b5dd7a5b8a62618392c9409f7f,0,,EOA,527,4613.846667,0.114221394,186,2,1,0,2,0,0.996190476,0
0x6e9ae67a722c8e066de52319e88605e28b268a3a,1,fake_phishing636826,CA,1,0,1,0,0,0,0,0,1,0,0
0xa7c2f34154d14c0999f9c81f30e63449a07b85da,1,fake_phishing741121,CA,1,0,1,0,0,0,0,0,1,0,0
0xd46761f453ffd0f9b8d0d418703de2fc8c38cb13,0,,EOA,5,0.016666667,300,1,0,1,0,0,0,0.6,0
0x1da5b9c8a2d098d612c54e35f11ba1a2b31bb90a,0,,EOA,3,1151.53,0.00260523,1,0,1,0,0,0,0.666666667,0
0x013b3146fc7dd519ea4347cd310d0168cf28f51b,1,fake_phishing588977,CA,1,0,1,0,0,0,0,0,1,0,0
0x3476335606f975cc60cfea17222b873bcc44f897,0,,EOA,15,0.56,26.78571429,0,12,0,0.166666667,0.666666667,0,1,0
0x4f6db8b3eb742e5a1dce8382c2094f9cf3b753be,1,fake_phishing987938,CA,1,0,1,0,0,0,0,0,1,0,0
0x4b6558fb4cfca134a7d883ce0949ef6856be0970,0,,EOA,2,23.69,0.084423808,0,0,0,0,0,0,0.5,0
0x0000bf5b546f165f48b1eb9cbf4f2519bcc00000,1,fake_phishing657081,CA,136,11.58333333,11.74100719,0,5,0,2.4,0.666666667,0,0.181818182,0.352941176
0xc237091dcd9c2455b74d9902e88c738948db8fc2,2,smart account by safe,CA,209,4545.703333,0.045977483,0,78,0,1.307692308,0.857142857,0,1,0.855555556
0x9ec2fa324d52f4f7258a4d0a57b8d4ebff60609d,0,,EOA,8,2816.98,0.002839921,0,4,0,1,1.666666667,0,0,0
0xa896f1c08b1eb5c058bfb11c34fb1ae90401571f,0,,CA,41,10.25666667,3.997400065,0,0,0,0,0,0,1,0
0x3e6486b6f2aca8f12de1ab2efa4f36d9a92d2f92,1,fake_phishing639313,CA,1,0,1,0,0,0,0,0,1,0,0
0xf5cbe21c3acb45f5d92d5de5f03ada38e910dc12,0,,EOA,3,439.9633333,0.00681875,1,0,1,0,0,0,0.666666667,0
0x189cfdb4d7a08d926ca209d84a713c4c629645af,2,zerolend : para swap liquidity swap adapter,CA,576,8026.696667,0.071760529,0,259,0,1,3.823529412,0,0.103448276,0.644787645
0x4de16ca0650ef6d171d3d56af0052b404c8d8996,1,fake_phishing640433,CA,39,34.13666667,1.142466556,0,1,0,2,0.666666667,0,0.318181818,1
0x111111125421ca6dc452d289314280a0f8842a65,2,1inch: aggregation router v6,CA,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-1
0xda63253961c8c85b0db60bb02c52800aed2c7089,1,fake_phishing678823,CA,1,0,1,0,0,0,0,0,1,0,0
0xaf63cea5f5687c404fb68dea6cf227e12a955dc3,0,,EOA,2,40.07,0.049912653,0,0,0,0,0,0,0.5,0
0xcfc7db06117308c2956d7c9ffbde0f74a51a65d0,1,fake_phishing674328,CA,1,0,1,0,0,0,0,0,1,0,0
0xa7a5154ed1693b03badb10bd6f65507da59ebb78,1,fake_phishing637080,CA,1,0,1,0,0,0,0,0,1,0,0
0x946866f7840201b9525f53f4cf87a76ef6e04236,1,fake_phishing637864,CA,1,0,1,0,0,0,0,0,1,0,0
0xa05ea112cee491590de72c16dacf697e25591996,1,fake_phishing740484,CA,1,0,1,0,0,0,0,0,1,0,0
0x306bd8026cc1d70b4bcbf1a3066669c18070b709,1,fake_phishing636444,CA,1,0,1,0,0,0,0,0,1,0,0
0xd6859d046229c967ed96575674dc4775bc16d619,1,fake_phishing607894,CA,1,0,1,0,0,0,0,0,1,0,0
0xe1f191b8495d8d5ffa26b5722fe539a146101f75,1,fake_phishing674145,CA,1,0,1,0,0,0,0,0,1,0,0
0xf89aa0dbdf487c337385e18d934be0a24eca8bc2,1,fake_phishing741243,CA,5,0.493333333,10.13513514,0,0,0,0,0,0,0.8,0
0xc9b28e5c324fdbb4585cd9883ae88354e03c0a3e,1,fake_phishing995305,CA,1,0,1,0,0,0,0,0,1,0,0
0x57f47f1d668df7608d03bdc476042c955091e79a,1,fake_phishing599794,CA,1,0,1,0,0,0,0,0,1,0,0
0x66eb54885c54a9f744712c7cdd0a9255af1a3da0,0,,EOA,559,26794.68306,0.020862348,4,56,1,1.053571429,0.761904762,0,0.789473684,0.591304348
0x27ea9aab839acacf4aee45ba2f8fcd98dcc57db3,1,fake_phishing987937,CA,1,0,1,0,0,0,0,0,1,0,0
0x1f7a2176aed7da4bce8ef21946f3a4f0ead631cb,1,fake_phishing680167,CA,1,0,1,0,0,0,0,0,1,0,0
0x51088547d81ecd9dde1df4c8e6f20605d55d2bab,0,,EOA,2,10.63333333,0.188087774,0,0,0,0,0,0,0.5,0
0xadcc206dda590abc43b0c7765002031d4e950c2e,1,fake_phishing987380,CA,1,0,1,0,0,0,0,0,1,0,0
0xf42fb59dbd8b900fbff7da1f0e963435e41fbc2f,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0x62ab7398369d26c35d3a397dd77090791c486d0e,1,fake_phishing987836,CA,1,0,1,0,0,0,0,0,1,0,0
0xf37034fe969549f112ffee5bbdeeb1589e6ec889,0,,EOA,21,1296.96,0.01619171,0,5,0,1.8,0.8,0,0.666666667,0
0x86d5e5c6dbcfab9c1aefdfb95d5869257e52bbaa,1,fake_phishing987742,CA,1,0,1,0,0,0,0,0,1,0,0
0x7f5d2f70e5513f98550800665110d9108427be2b,1,fake_phishing995374,CA,1,0,1,0,0,0,0,0,1,0,0
0x0323805356676eba0c245bb5ef65fd17a911f474,0,,EOA,7,2380.493333,0.002940567,0,3,0,1.333333333,1.333333333,0,0,0
0x568a5823302799f0a29e10212356216e39126cd8,0,,CA,115,2180.273333,0.05274568,0,0,0,0,0,0,1,0
0x38d56b87f3d947c90c3b23df654017053181b1e3,0,,EOA,7,2379.656667,0.002941601,0,3,0,1.333333333,1.333333333,0,0,0
0xeac2c835d15b948f31e5b7cfe57d11d54c767308,1,fake_phishing637323,CA,1,0,1,0,0,0,0,0,1,0,0
0x7c2230a01df134a632afddcec962bf1e9eb659ff,0,,CA,3162,4810.02,0.657377724,0,1168,0,0.997431507,1,0,0.942098914,0
0x8874d3cfa373c97576cb64a4d57e4a2af007ecd0,1,fake_phishing636829,CA,1,0,1,0,0,0,0,0,1,0,0
0x430dca26216170a6e1b105b4e437f9ab3d68a9ff,1,fake_phishing637061,CA,1,0,1,0,0,0,0,0,1,0,0
0x954ae5fda7a27ad2cddc152532d2140c79f294db,0,,EOA,9,2955.92,0.003044737,0,5,0,0.8,1.666666667,0,0,0
0x0f5c44e872a8599acd8490293675bc044530c369,1,fake_phishing674061,CA,476,1810.39,0.262926773,0,17,0,2.117647059,0.944444444,0,0.2406639,0.339622642
0x07f34586ff92675d2b50b09575a9312873e56f9d,0,,EOA,3,0.026666667,112.5,1,0,1,0,0,0,0.666666667,0
0xd791b0aee2a0aeb93ccc1cf8b5c52d5bba8ace76,1,fake_phishing608035,CA,1,0,1,0,0,0,0,0,1,0,0
0xda00cdfe8cf53cd2629d2db024d8402bff6a50a6,0,,EOA,2,18.67666667,0.10708549,0,0,0,0,0,0,0.5,0
0x126e68acbf13bffeadeb5447b00bf0c427be76cd,0,,CA,6,3.573333333,1.679104478,0,0,0,0,0,0,1,0
0xe1b997093d04a23e9b45eaa13d1b2586eba15dd0,0,,CA,75,987.0333333,0.075985276,0,26,0,0.961538462,1.1,0,0.791666667,0
0x284279a47d2813235a9afb9e602ef5f07234d488,1,fake_phishing640053,CA,1,0,1,0,0,0,0,0,1,0,0
0xe35eb22a349baba4f1a28a9cdba641d3b72c6203,0,,CA,1,0,1,0,0,0,0,0,1,0,0
0xa0568a8c2b6177053ee3677dad0a91156a7d51b5,1,fake_phishing599529,CA,1,0,1,0,0,0,0,0,1,0,0
0x1cd776897ef4f647bf8241ec69549e4a9cb1d608,0,,CA,395,1760.18,0.224408867,0,0,0,0,1,0,0.09921671,1
0xe231514424f7682197dbfe789cde6bc397c4e211,0,,EOA,2,2.18,0.917431193,0,0,0,0,0,0,0.5,0
0x2862a2a3fcf4d5610ef2a5de31f52b03773b4975,1,fake_phishing657346,CA,1,0,1,0,0,0,0,0,1,0,0
0x5a730fd26c6610516074afcfa82c06a2711bfc33,0,,EOA,2,28.29666667,0.070679703,0,0,0,0,0,0,0.5,0
0x1b96f9216e16c3fc308dcdbe498b622bf680c6e1,0,,EOA,3,0.006666667,450,0,1,0,2,1,0,0,0
0x879c5d7772e79614998fd1cebc94ec7b38cd908d,1,fake_phishing607811,CA,1,0,1,0,0,0,0,0,1,0,0
0x6b5194ca48c405b2225331b0e040344224799812,0,,CA,387,5875.656667,0.065864978,0,0,0,0,0,0,0.994832041,0
0x38915ac1a909adac197bf610c7c7dae677864e2d,1,fake_phishing674302,CA,1,0,1,0,0,0,0,0,1,0,0
0x1b45302816ba56abcf7e99ce7c2acdeeb66cc562,0,,EOA,7,2579.536667,0.002713666,0,3,0,1.333333333,1.333333333,0,0,0
0x1e34837c5153de9877afbfff9f078fe3fc6d2d7f,1,fake_phishing994852,CA,1,0,1,0,0,0,0,0,1,0,0
0x75231e0db6f76f79ddfe8d03145dd71efe9d3fd2,0,,EOA,5,0.013333333,375,1,0,1,0,0,0,0.6,0
0xcf1b5407aa78a7c2da68222e75ab862df06ac3fe,0,,EOA,2,2.32,0.862068966,0,0,0,0,0,0,0.5,0
0xf503f02f59aaa366a9a334babce3de781d6944a8,1,fake_phishing607806,CA,1,0,1,0,0,0,0,0,1,0,0
0x0000000000bbf5c5fd284e657f01bd000933c96d,2,paraswap: delta v2,CA,33687,3582.576667,9.403008821,0,8061,0,1.050241905,0.003150599,0,0.945636624,0.852725843
0x074a8a08e26d88284bade57821c790799dd7e93c,1,fake_phishing680468,CA,1,0,1,0,0,0,0,0,1,0,0
